gammafrac;sigma;PW;VIPE;PE;mu0;Et;lambdabr;lambdasd;Bc;R0;a;b;c;ELi;Ealpha;En;etat;n;sigmav;
4.93736622731787e-07;440.9779736661256;4.9558327962036115;0.8217728689399638;1740.3552647270724;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;2.6000000000000005;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;458.48578403500386;4.9558327962036115;0.9180261023882963;1740.3552647270724;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;2.6000000000000005;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;475.9935944038824;4.9558327962036115;1.01776361578046;1740.3552647270724;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;2.6000000000000005;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;493.5014047727608;4.9558327962036115;1.120985409116455;1740.3552647270724;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;2.6000000000000005;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;482.55902329221163;6.290095472104583;0.4810880938205206;1869.0797665559976;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;3.3000000000000003;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;500.06683366109024;6.290095472104583;0.5459744090279528;1869.0797665559976;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;3.3000000000000003;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;517.5746440299686;6.290095472104583;0.6130236014089657;1869.0797665559976;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;3.3000000000000003;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;535.082454398847;6.290095472104583;0.68223567096356;1869.0797665559976;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;3.3000000000000003;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;552.5902647677254;6.290095472104583;0.7536106176917354;1869.0797665559976;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;3.3000000000000003;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;570.0980751366038;6.290095472104583;0.8271484415934918;1869.0797665559976;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;3.3000000000000003;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;482.55902329221163;6.290095472104583;0.48108809382052053;2055.9877432115977;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;3.3000000000000003;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;500.06683366109024;6.290095472104583;0.5459744090279527;2055.9877432115977;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;3.3000000000000003;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;517.5746440299686;6.290095472104583;0.6130236014089656;2055.9877432115977;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;3.3000000000000003;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;535.082454398847;6.290095472104583;0.6822356709635597;2055.9877432115977;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;3.3000000000000003;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;552.5902647677254;6.290095472104583;0.7536106176917353;2055.9877432115977;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;3.3000000000000003;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;570.0980751366038;6.290095472104583;0.8271484415934917;2055.9877432115977;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;3.3000000000000003;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;482.55902329221163;6.290095472104583;0.48108809382052053;2242.8957198671974;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;3.3000000000000003;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;500.06683366109024;6.290095472104583;0.5459744090279527;2242.8957198671974;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;3.3000000000000003;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;517.5746440299686;6.290095472104583;0.6130236014089656;2242.8957198671974;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;3.3000000000000003;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;535.082454398847;6.290095472104583;0.6822356709635599;2242.8957198671974;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;3.3000000000000003;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;552.5902647677254;6.290095472104583;0.7536106176917354;2242.8957198671974;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;3.3000000000000003;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;570.0980751366038;6.290095472104583;0.8271484415934917;2242.8957198671974;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;3.3000000000000003;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;482.55902329221163;6.290095472104583;0.4810880938205206;2429.803696522797;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;3.3000000000000003;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;500.06683366109024;6.290095472104583;0.5459744090279527;2429.803696522797;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;3.3000000000000003;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;517.5746440299686;6.290095472104583;0.6130236014089657;2429.803696522797;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;3.3000000000000003;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;535.082454398847;6.290095472104583;0.6822356709635599;2429.803696522797;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;3.3000000000000003;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;552.5902647677254;6.290095472104583;0.7536106176917353;2429.803696522797;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;3.3000000000000003;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;570.0980751366038;6.290095472104583;0.8271484415934918;2429.803696522797;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;3.3000000000000003;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;482.55902329221163;6.290095472104583;0.48108809382052053;2616.711673178397;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;3.3000000000000003;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;500.06683366109024;6.290095472104583;0.5459744090279527;2616.711673178397;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;3.3000000000000003;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;517.5746440299686;6.290095472104583;0.6130236014089656;2616.711673178397;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;3.3000000000000003;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;535.082454398847;6.290095472104583;0.6822356709635597;2616.711673178397;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;3.3000000000000003;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;552.5902647677254;6.290095472104583;0.7536106176917353;2616.711673178397;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;3.3000000000000003;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;570.0980751366038;6.290095472104583;0.8271484415934917;2616.711673178397;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;3.3000000000000003;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;482.55902329221163;6.290095472104583;0.48108809382052065;2803.6196498339964;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;3.3000000000000003;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;500.06683366109024;6.290095472104583;0.5459744090279528;2803.6196498339964;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;3.3000000000000003;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;517.5746440299686;6.290095472104583;0.6130236014089657;2803.6196498339964;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;3.3000000000000003;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;535.082454398847;6.290095472104583;0.6822356709635599;2803.6196498339964;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;3.3000000000000003;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;552.5902647677254;6.290095472104583;0.7536106176917354;2803.6196498339964;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;3.3000000000000003;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;570.0980751366038;6.290095472104583;0.8271484415934918;2803.6196498339964;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;3.3000000000000003;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;559.1556936560548;7.6243581480055544;0.3845997880210842;2746.1227056837424;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;4.0;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;576.6635040249332;7.6243581480055544;0.43520351001781793;2746.1227056837424;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;4.0;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;594.1713143938117;7.6243581480055544;0.48727934029082015;2746.1227056837424;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;4.0;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;611.6791247626901;7.6243581480055544;0.5408272788400911;2746.1227056837424;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;4.0;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;629.1869351315686;7.6243581480055544;0.5958473256656306;2746.1227056837424;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;4.0;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;646.694745500447;7.6243581480055544;0.6523394807674385;2746.1227056837424;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;4.0;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;559.1556936560548;7.6243581480055544;0.38459978802108413;3020.734976252117;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;4.0;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;576.6635040249332;7.6243581480055544;0.4352035100178179;3020.734976252117;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;4.0;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;594.1713143938117;7.6243581480055544;0.4872793402908201;3020.734976252117;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;4.0;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;611.6791247626901;7.6243581480055544;0.540827278840091;3020.734976252117;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;4.0;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;629.1869351315686;7.6243581480055544;0.5958473256656306;3020.734976252117;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;4.0;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;646.694745500447;7.6243581480055544;0.6523394807674384;3020.734976252117;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;4.0;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;559.1556936560548;7.6243581480055544;0.3845997880210842;3295.3472468204914;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;4.0;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;576.6635040249332;7.6243581480055544;0.4352035100178178;3295.3472468204914;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;4.0;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;594.1713143938117;7.6243581480055544;0.4872793402908201;3295.3472468204914;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;4.0;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;611.6791247626901;7.6243581480055544;0.540827278840091;3295.3472468204914;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;4.0;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;629.1869351315686;7.6243581480055544;0.5958473256656306;3295.3472468204914;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;4.0;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;646.694745500447;7.6243581480055544;0.6523394807674385;3295.3472468204914;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;4.0;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;559.1556936560548;7.6243581480055544;0.3845997880210842;3569.959517388865;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;4.0;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;576.6635040249332;7.6243581480055544;0.43520351001781793;3569.959517388865;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;4.0;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;594.1713143938117;7.6243581480055544;0.4872793402908202;3569.959517388865;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;4.0;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;611.6791247626901;7.6243581480055544;0.5408272788400911;3569.959517388865;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;4.0;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;629.1869351315686;7.6243581480055544;0.5958473256656306;3569.959517388865;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;4.0;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;646.694745500447;7.6243581480055544;0.6523394807674385;3569.959517388865;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;4.0;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;559.1556936560548;7.6243581480055544;0.3845997880210842;3844.5717879572394;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;4.0;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;576.6635040249332;7.6243581480055544;0.4352035100178179;3844.5717879572394;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;4.0;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;594.1713143938117;7.6243581480055544;0.48727934029082015;3844.5717879572394;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;4.0;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;611.6791247626901;7.6243581480055544;0.5408272788400911;3844.5717879572394;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;4.0;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;629.1869351315686;7.6243581480055544;0.5958473256656306;3844.5717879572394;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;4.0;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;646.694745500447;7.6243581480055544;0.6523394807674384;3844.5717879572394;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;4.0;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;559.1556936560548;7.6243581480055544;0.38459978802108413;4119.184058525614;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;4.0;0.8;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;576.6635040249332;7.6243581480055544;0.4352035100178179;4119.184058525614;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;4.0;0.9600000000000001;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;594.1713143938117;7.6243581480055544;0.48727934029082015;4119.184058525614;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;4.0;1.12;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;611.6791247626901;7.6243581480055544;0.540827278840091;4119.184058525614;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;4.0;1.2800000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;629.1869351315686;7.6243581480055544;0.5958473256656307;4119.184058525614;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;4.0;1.4400000000000002;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;646.694745500447;7.6243581480055544;0.6523394807674384;4119.184058525614;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;4.0;1.6;0.62;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;153.10461871568185;0.9530447685006943;7.197873416815396;42.908167276308475;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;0.5;0.8;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;167.7733247004178;0.9530447685006943;8.446221235091183;42.908167276308475;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;0.5;0.9600000000000001;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;182.4420306851538;0.9530447685006943;9.788783983048162;42.908167276308475;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;0.5;1.12;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;197.1107366698898;0.9530447685006943;11.225561660686333;42.908167276308475;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;0.5;1.2800000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;211.77944265462574;0.9530447685006943;12.756554268005692;42.908167276308475;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;0.5;1.4400000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;226.4481486393617;0.9530447685006943;14.38176180500624;42.908167276308475;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;0.5;1.6;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;153.10461871568185;0.9530447685006943;7.197873416815395;47.19898400393933;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;0.5;0.8;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;167.7733247004178;0.9530447685006943;8.446221235091182;47.19898400393933;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;0.5;0.9600000000000001;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;182.4420306851538;0.9530447685006943;9.78878398304816;47.19898400393933;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;0.5;1.12;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;197.1107366698898;0.9530447685006943;11.225561660686331;47.19898400393933;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;0.5;1.2800000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;211.77944265462574;0.9530447685006943;12.75655426800569;47.19898400393933;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;0.5;1.4400000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;226.4481486393617;0.9530447685006943;14.381761805006239;47.19898400393933;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.4;0.5;1.6;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;153.10461871568185;0.9530447685006943;7.197873416815396;51.48980073157018;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;0.5;0.8;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;167.7733247004178;0.9530447685006943;8.446221235091183;51.48980073157018;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;0.5;0.9600000000000001;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;182.4420306851538;0.9530447685006943;9.78878398304816;51.48980073157018;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;0.5;1.12;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;197.1107366698898;0.9530447685006943;11.225561660686331;51.48980073157018;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;0.5;1.2800000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;211.77944265462574;0.9530447685006943;12.75655426800569;51.48980073157018;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;0.5;1.4400000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;226.4481486393617;0.9530447685006943;14.381761805006239;51.48980073157018;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.8;0.5;1.6;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;153.10461871568185;0.9530447685006943;7.197873416815397;55.78061745920102;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;0.5;0.8;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;167.7733247004178;0.9530447685006943;8.446221235091183;55.78061745920102;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;0.5;0.9600000000000001;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;182.4420306851538;0.9530447685006943;9.788783983048162;55.78061745920102;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;0.5;1.12;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;197.1107366698898;0.9530447685006943;11.225561660686333;55.78061745920102;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;0.5;1.2800000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;211.77944265462574;0.9530447685006943;12.756554268005692;55.78061745920102;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;0.5;1.4400000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;226.4481486393617;0.9530447685006943;14.38176180500624;55.78061745920102;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.2;0.5;1.6;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;153.10461871568185;0.9530447685006943;7.197873416815397;60.071434186831866;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;0.5;0.8;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;167.7733247004178;0.9530447685006943;8.446221235091183;60.071434186831866;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;0.5;0.9600000000000001;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;182.4420306851538;0.9530447685006943;9.788783983048162;60.071434186831866;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;0.5;1.12;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;197.1107366698898;0.9530447685006943;11.225561660686333;60.071434186831866;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;0.5;1.2800000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;211.77944265462574;0.9530447685006943;12.756554268005692;60.071434186831866;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;0.5;1.4400000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;226.4481486393617;0.9530447685006943;14.38176180500624;60.071434186831866;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;5.6;0.5;1.6;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;153.10461871568185;0.9530447685006943;7.197873416815395;64.36225091446272;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;0.5;0.8;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;167.7733247004178;0.9530447685006943;8.446221235091183;64.36225091446272;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;0.5;0.9600000000000001;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
4.93736622731787e-07;182.4420306851538;0.9530447685006943;9.78878398304816;64.36225091446272;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;0.5;1.12;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
9.821190764790864e-28;197.1107366698898;0.9530447685006943;11.225561660686333;64.36225091446272;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;0.5;1.2800000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
2.177506451016105e-116;211.77944265462574;0.9530447685006943;12.75655426800569;64.36225091446272;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;0.5;1.4400000000000002;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.0;226.4481486393617;0.9530447685006943;14.381761805006239;64.36225091446272;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;6.0;0.5;1.6;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.45303952610684844;217.28020739890172;2.287307444401667;1.9384036842637697;247.15104351153687;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;1.2000000000000002;0.8;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
0.033681412942076515;231.94891338363772;2.287307444401667;2.2266915550330406;247.15104351153687;1.24552706212e-06;2.5e-08;0.0031;0.055;13.0;4.0;1.2000000000000002;0.9600000000000001;0.74;2.5;3.5;14.1;0.4;1.5e+20;3e-22;
